iso_code,continent,location,date,new_cases,new_deaths,total_cases,total_deaths,reproduction_rate,hosp_patients,new_tests,positive_rate,new_vaccinations,population,median_age,hospital_beds_per_thousand,risk_level
AFG,Asia,Afghanistan,2020-02-24,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-02-25,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-02-26,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-02-27,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-02-28,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-02-29,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-02,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-03,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-04,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-05,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-06,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-07,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-08,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-09,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-10,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-11,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-12,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-13,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-14,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-15,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-16,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-17,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-18,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-19,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-20,-2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-21,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-22,10.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-23,6.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-24,2.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-25,32.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-26,6.0,1.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-27,11.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-28,15.0,0.0,106.0,2.0,0.0,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-29,8.0,2.0,114.0,4.0,1.5,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-30,0.0,0.0,114.0,4.0,1.51,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-03-31,52.0,0.0,166.0,4.0,1.51,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-01,26.0,0.0,192.0,4.0,1.51,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-02,43.0,0.0,235.0,4.0,1.51,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-03,34.0,1.0,269.0,5.0,1.5,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-04,1.0,0.0,270.0,5.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-05,29.0,2.0,299.0,7.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-06,38.0,0.0,337.0,7.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-07,30.0,4.0,367.0,11.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-08,56.0,3.0,423.0,14.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-09,21.0,1.0,444.0,15.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-10,77.0,0.0,521.0,15.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-11,0.0,0.0,521.0,15.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-12,34.0,3.0,555.0,18.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-13,52.0,1.0,607.0,19.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-14,58.0,3.0,665.0,22.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-15,105.0,3.0,770.0,25.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-16,24.0,4.0,794.0,29.0,1.47,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-17,51.0,1.0,845.0,30.0,1.47,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-18,63.0,0.0,908.0,30.0,1.47,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-19,25.0,0.0,933.0,30.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-20,63.0,3.0,996.0,33.0,1.48,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-21,30.0,3.0,1026.0,36.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-22,66.0,0.0,1092.0,36.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-23,84.0,4.0,1176.0,40.0,1.51,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-24,50.0,0.0,1226.0,40.0,1.52,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-25,104.0,3.0,1330.0,43.0,1.53,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-26,133.0,6.0,1463.0,49.0,1.54,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-27,68.0,1.0,1531.0,50.0,1.55,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-28,172.0,10.0,1703.0,60.0,1.56,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-29,124.0,0.0,1827.0,60.0,1.56,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-04-30,0.0,0.0,1827.0,60.0,1.57,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-01,344.0,4.0,2171.0,64.0,1.58,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-02,298.0,8.0,2469.0,72.0,1.58,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-03,0.0,0.0,2469.0,72.0,1.58,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-04,0.0,0.0,2469.0,72.0,1.58,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-05,0.0,0.0,2469.0,72.0,1.59,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-06,755.0,23.0,3224.0,95.0,1.61,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-07,168.0,9.0,3392.0,104.0,1.59,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-08,171.0,1.0,3563.0,105.0,1.57,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-09,0.0,0.0,3563.0,105.0,1.57,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-10,839.0,14.0,4402.0,119.0,1.56,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-11,262.0,1.0,4664.0,120.0,1.54,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-12,303.0,7.0,4967.0,127.0,1.52,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-13,0.0,0.0,4967.0,127.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-14,372.0,9.0,5339.0,136.0,1.49,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-15,714.0,17.0,6053.0,153.0,1.47,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-16,349.0,15.0,6402.0,168.0,1.46,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-17,233.0,1.0,6635.0,169.0,1.44,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-18,437.0,4.0,7072.0,173.0,1.42,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-19,583.0,4.0,7655.0,177.0,1.41,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-20,490.0,10.0,8145.0,187.0,1.39,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,low
AFG,Asia,Afghanistan,2020-05-21,531.0,6.0,8676.0,193.0,1.38,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,high
AFG,Asia,Afghanistan,2020-05-22,540.0,12.0,9216.0,205.0,1.36,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-23,736.0,10.0,9952.0,215.0,1.35,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-24,716.0,7.0,10668.0,222.0,1.33,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-25,512.0,1.0,11180.0,223.0,1.31,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-26,737.0,1.0,11917.0,224.0,1.29,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-27,548.0,6.0,12465.0,230.0,1.27,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-28,637.0,9.0,13102.0,239.0,1.26,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-29,643.0,11.0,13745.0,250.0,1.24,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-30,784.0,2.0,14529.0,252.0,1.22,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-05-31,651.0,2.0,15180.0,254.0,1.21,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-01,656.0,15.0,15836.0,269.0,1.19,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-02,742.0,5.0,16578.0,274.0,1.18,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-03,775.0,24.0,17353.0,298.0,1.16,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-04,624.0,5.0,17977.0,303.0,1.14,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-05,1078.0,10.0,19055.0,313.0,1.13,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-06,582.0,18.0,19637.0,331.0,1.11,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-07,791.0,30.0,20428.0,361.0,1.09,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-08,575.0,12.0,21003.0,373.0,1.08,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-09,305.0,7.0,21308.0,380.0,1.06,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-10,920.0,29.0,22228.0,409.0,1.05,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-11,748.0,21.0,22976.0,430.0,1.03,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-12,656.0,20.0,23632.0,450.0,1.02,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-13,556.0,5.0,24188.0,455.0,1.01,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-14,664.0,20.0,24852.0,475.0,0.99,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-15,761.0,5.0,25613.0,480.0,0.98,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-16,106.0,8.0,25719.0,488.0,0.96,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-17,1241.0,20.0,26960.0,508.0,0.95,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-18,463.0,42.0,27423.0,550.0,0.93,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-19,541.0,2.0,27964.0,552.0,0.92,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-20,419.0,0.0,28383.0,552.0,0.9,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-21,536.0,33.0,28919.0,585.0,0.89,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-22,310.0,17.0,29229.0,602.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-23,338.0,20.0,29567.0,622.0,0.87,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-24,159.0,21.0,29726.0,643.0,0.85,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-25,535.0,36.0,30261.0,679.0,0.85,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-26,85.0,5.0,30346.0,684.0,0.84,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-27,356.0,23.0,30702.0,707.0,0.83,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-28,351.0,26.0,31053.0,733.0,0.83,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-29,271.0,4.0,31324.0,737.0,0.83,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-06-30,121.0,2.0,31445.0,739.0,0.82,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-01,403.0,39.0,31848.0,778.0,0.82,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-02,260.0,33.0,32108.0,811.0,0.82,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-03,302.0,12.0,32410.0,823.0,0.81,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-04,348.0,7.0,32758.0,830.0,0.81,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-05,279.0,38.0,33037.0,868.0,0.81,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-06,113.0,23.0,33150.0,891.0,0.8,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-07,320.0,33.0,33470.0,924.0,0.8,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-08,210.0,16.0,33680.0,940.0,0.79,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-09,59.0,1.0,33739.0,941.0,0.79,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-10,541.0,34.0,34280.0,975.0,0.79,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-11,157.0,4.0,34437.0,979.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-12,100.0,35.0,34537.0,1014.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-13,4.0,2.0,34541.0,1016.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-14,285.0,33.0,34826.0,1049.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-15,200.0,49.0,35026.0,1098.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-16,130.0,19.0,35156.0,1117.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-17,159.0,34.0,35315.0,1151.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-18,60.0,0.0,35375.0,1151.0,0.76,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-19,186.0,34.0,35561.0,1185.0,0.76,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-20,34.0,2.0,35595.0,1187.0,0.76,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-21,106.0,1.0,35701.0,1188.0,0.76,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-22,112.0,6.0,35813.0,1194.0,0.76,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-23,188.0,21.0,36001.0,1215.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-24,66.0,14.0,36067.0,1229.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-25,55.0,21.0,36122.0,1250.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-26,121.0,13.0,36243.0,1263.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-27,106.0,10.0,36349.0,1273.0,0.77,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-28,105.0,1.0,36454.0,1274.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-29,103.0,1.0,36557.0,1275.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-30,71.0,0.0,36628.0,1275.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-07-31,0.0,0.0,36628.0,1275.0,0.78,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-01,168.0,12.0,36796.0,1287.0,0.79,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-02,0.0,0.0,36796.0,1287.0,0.79,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-03,0.0,0.0,36796.0,1287.0,0.8,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-04,37.0,5.0,36833.0,1292.0,0.8,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-05,82.0,6.0,36915.0,1298.0,0.82,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-06,67.0,4.0,36982.0,1302.0,0.83,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-07,41.0,0.0,37023.0,1302.0,0.84,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-08,78.0,9.0,37101.0,1311.0,0.85,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-09,39.0,5.0,37140.0,1316.0,0.86,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-10,0.0,0.0,37140.0,1316.0,0.87,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-11,215.0,32.0,37355.0,1348.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-12,76.0,10.0,37431.0,1358.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-13,79.0,9.0,37510.0,1367.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-14,7.0,0.0,37517.0,1367.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-15,120.0,7.0,37637.0,1374.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-16,45.0,5.0,37682.0,1379.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-17,0.0,0.0,37682.0,1379.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-18,3.0,0.0,37685.0,1379.0,0.88,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-19,0.0,0.0,37685.0,1379.0,0.89,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-20,160.0,8.0,37845.0,1387.0,0.91,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-21,97.0,2.0,37942.0,1389.0,0.91,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-22,38.0,0.0,37980.0,1389.0,0.9,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-23,59.0,0.0,38039.0,1389.0,0.9,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-24,46.0,2.0,38085.0,1391.0,0.9,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-25,71.0,10.0,38156.0,1401.0,0.89,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
AFG,Asia,Afghanistan,2020-08-26,43.0,4.0,38199.0,1405.0,0.89,0.0,0.0,0.0,0.0,39835428.0,18.6,0.5,med
